location,clinic_name,day,time_blocks,notes,is_closed
Tampines,Prima Care Family Clinic (T.North),Wed,8:30am - 5:30pm,,false
Tampines,Prima Care Family Clinic (T.North),Thurs,8:30am - 5:30pm,,false
Tampines,Prima Care Family Clinic (T.North),Fri,8:30am - 5:30pm,,false
Tampines,Prima Care Family Clinic (T.North),Sat,8:30am - 12:30pm,,false
Tampines,Prima Care Family Clinic (T.North),Sun,,Closed,true
Tampines,Prima Care Family Clinic (T.North),PH,,Closed,true
Tampines,ProHealth Medical Group @ Tampines,Sun,8:00am - 9:00pm,,false
Tampines,ProHealth Medical Group @ Tampines,PH,8:00am - 9:00pm,,false
Tampines,SATA 5 CommHealth Medical Centre (Tampines),Mon,8:30am - 12:00pm | 1:30pm - 5:00pm,,false
Tampines,SATA 5 CommHealth Medical Centre (Tampines),Tues,8:30am - 12:00pm | 1:30pm - 5:00pm,,false
Tampines,SATA 5 CommHealth Medical Centre (Tampines),Wed,8:30am - 12:00pm | 1:30pm - 5:00pm,,false
Tampines,SATA 5 CommHealth Medical Centre (Tampines),Thurs,8:30am - 12:00pm | 1:30pm - 5:00pm,,false
Tampines,SATA 5 CommHealth Medical Centre (Tampines),Fri,8:30am - 12:00pm | 1:30pm - 5:00pm,,false
Tampines,SATA 5 CommHealth Medical Centre (Tampines),Sat,8:30am - 12:30pm,,false
Tampines,SATA 5 CommHealth Medical Centre (Tampines),Sun,,Closed,true
Tampines,SATA 5 CommHealth Medical Centre (Tampines),PH,,Closed,true
Tampines,Shenton Family Medical Clinic (Tampines),Mon,8:30am - 1:00pm | 2:00pm - 5:00pm | 7:00pm - 9:00pm,,false
Tampines,Shenton Family Medical Clinic (Tampines),Tues,8:30am - 1:00pm | 2:00pm - 5:00pm | 7:00pm - 9:00pm,,false
Tampines,Shenton Family Medical Clinic (Tampines),Wed,8:30am - 1:00pm | 2:00pm - 5:00pm | 7:00pm - 9:00pm,,false
Tampines,Shenton Family Medical Clinic (Tampines),Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Tampines,Shenton Family Medical Clinic (Tampines),Fri,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Tampines,Shenton Family Medical Clinic (Tampines),Sat,8:30am - 12:30pm,,false
Tampines,Shenton Family Medical Clinic (Tampines),Sun,,Closed,true
Tampines,Shenton Family Medical Clinic (Tampines),PH,,Closed,true
Tampines,Shifa Clinic (Tampines),Mon,9:00am - 12:30pm | 2:00pm - 4:30pm | 9:00am - 12:30pm,(WhatsApp Sat: Only) Closed on Sun & PH,false
Tampines,Shifa Clinic (Tampines),Tues,9:00am - 12:30pm | 2:00pm - 4:30pm | 9:00am - 12:30pm,(WhatsApp Sat: Only) Closed on Sun & PH,false
Tampines,Shifa Clinic (Tampines),Wed,9:00am - 12:30pm | 2:00pm - 4:30pm | 9:00am - 12:30pm,(WhatsApp Sat: Only) Closed on Sun & PH,false
Tampines,Shifa Clinic (Tampines),Thurs,9:00am - 12:30pm | 2:00pm - 4:30pm | 9:00am - 12:30pm,(WhatsApp Sat: Only) Closed on Sun & PH,false
Tampines,Shifa Clinic (Tampines),Fri,9:00am - 12:30pm | 2:00pm - 4:30pm | 9:00am - 12:30pm,(WhatsApp Sat: Only) Closed on Sun & PH,false
Tampines,Street 21 Clinic Tampines Pte Ltd,Mon,8:30am - 12:30pm | 4:30pm - 7:30pm,,false
Tampines,Street 21 Clinic Tampines Pte Ltd,Tues,8:30am - 12:30pm | 4:30pm - 7:30pm,,false
Tampines,Street 21 Clinic Tampines Pte Ltd,Wed,8:30am - 12:30pm | 4:30pm - 7:30pm,,false
Tampines,Street 21 Clinic Tampines Pte Ltd,Thurs,8:30am - 12:30pm | 4:30pm - 7:30pm,,false
Tampines,Street 21 Clinic Tampines Pte Ltd,Fri,8:30am - 12:30pm | 4:30pm - 7:30pm,,false
Tampines,Street 21 Clinic Tampines Pte Ltd,Sat,8:30am - 12:30pm,,false
Tampines,Street 21 Clinic Tampines Pte Ltd,Sun,3:00pm - 6:00pm,,false
Tampines,Street 21 Clinic Tampines Pte Ltd,PH,8:30am - 12:30pm,,false
Tampines,Street 11 Clinic,Mon,8:00am - 1:00pm,,false
Tampines,Street 11 Clinic,Tues,8:00am - 1:00pm,,false
Tampines,Street 11 Clinic,Wed,8:00am - 1:00pm | 6:00pm - 9:00pm,,false
Tampines,Street 11 Clinic,Thurs,1:30pm - 3:00pm | 6:00pm - 9:00pm,,false
Tampines,Street 11 Clinic,Fri,1:30pm - 3:00pm | 6:00pm - 9:00pm,,false
Tampines,Street 11 Clinic,Sat,8:30am - 1:00pm,,false
Tampines,Street 11 Clinic,Sun,,Closed,true
Tampines,Street 11 Clinic,PH,,Closed,true
Tampines,Tampines West Family Clinic,Mon,9:00am - 2:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,*,false
Tampines,Tampines West Family Clinic,Tues,9:00am - 2:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,*,false
Tampines,Tampines West Family Clinic,Wed,9:00am - 2:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,*,false
Tampines,Tampines West Family Clinic,Thurs,9:00am - 2:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,*,false
Tampines,Tampines West Family Clinic,Fri,9:00am - 2:00pm | 2:00pm - 5:00pm,*,false
Tampines,Tampines West Family Clinic,Sat,9:00am - 12:30pm,*The clinic will be open for in-clinic Tele consult & e pharmacy services with immediate dispensing of medication. All vital signs are to be taken in the clinic prior to tele-consultation.,false
Tampines,Tampines West Family Clinic,Sun,9:00am - 12:30pm,*The clinic will be open for in-clinic Tele consult & e pharmacy services with immediate dispensing of medication. All vital signs are to be taken in the clinic prior to tele-consultation.,false
Tampines,Tampines West Family Clinic,PH,,Closed,true
Tampines,Unihealth 24 Hours Clinic (Tampines),Mon,,24 hours,false
Tampines,Unihealth 24 Hours Clinic (Tampines),Tues,,24 hours,false
Tampines,Unihealth 24 Hours Clinic (Tampines),Wed,,24 hours,false
Tampines,Unihealth 24 Hours Clinic (Tampines),Thurs,,24 hours,false
Tampines,Unihealth 24 Hours Clinic (Tampines),Fri,,24 hours,false
Tampines,Unihealth 24 Hours Clinic (Tampines),Sat,,24 hours,false
Tampines,Unihealth 24 Hours Clinic (Tampines),Sun,,24 hours,false
Tampines,Unihealth 24 Hours Clinic (Tampines),PH,,24 hours,false
Tiong Bahru,Havelock Family 22 Clinic,Mon,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Tiong Bahru,Havelock Family 22 Clinic,Tues,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Tiong Bahru,Havelock Family 22 Clinic,Wed,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Tiong Bahru,Havelock Family 22 Clinic,Thurs,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Tiong Bahru,Havelock Family 22 Clinic,Fri,9:00am - 1:00pm | 2:00pm - 5:00pm,,false
Tiong Bahru,Havelock Family 22 Clinic,Sat,9:00am - 1:00pm,,false
Tiong Bahru,Havelock Family 22 Clinic,Sun,,Closed,true
Tiong Bahru,Havelock Family 22 Clinic,PH,,Closed,true
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Mon,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Tues,8:30am - 1:00pm,,false
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Wed,8:30am - 1:00pm,,false
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:00pm - 9:00pm,,false
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Fri,2:00pm - 5:00pm,,false
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Sat,8:30am - 1:00pm,,false
Tiong Bahru,Healthway 18 Medical (Jalan Membina),Sun,,Closed,true
Tiong Bahru,Healthway 18 Medical (Jalan Membina),PH,,Closed,true
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Mon,7:00am - 10:00pm,,false
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Tues,7:00am - 10:00pm,,false
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Wed,7:00am - 10:00pm,,false
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Thurs,7:00am - 10:00pm,,false
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Fri,7:00am - 10:00pm,,false
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Sat,7:00am - 10:00pm,,false
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),Sun,7:00am - 10:00pm,,false
Tiong Bahru,Kao & Tan Family 18 Medical Centre & Surgery (Prohealth Medical Group Of Clinics),PH,7:00am - 10:00pm,*To call clinic to confirm,false
Tiong Bahru,The Good Clinic,Mon,8:00am - 2:00pm | 5:00pm - 8:00pm,,false
Tiong Bahru,The Good Clinic,Tues,8:00am - 2:00pm | 5:00pm - 8:00pm,,false
Tiong Bahru,The Good Clinic,Wed,8:00am - 2:00pm | 5:00pm - 8:00pm,,false
Tiong Bahru,The Good Clinic,Thurs,8:00am - 2:00pm | 5:00pm - 8:00pm,,false
Tiong Bahru,The Good Clinic,Fri,8:00am - 2:00pm | 5:00pm - 8:00pm,,false
Tiong Bahru,The Good Clinic,Sat,8:00am - 12:00pm,,false
Tiong Bahru,The Good Clinic,Sun,8:00am - 12:00pm,,false
Tiong Bahru,The Good Clinic,PH,,Closed,true
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Mon,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Tues,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Wed,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Thurs,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Fri,9:00am - 1:00pm | 2:00pm - 6:00pm,,false
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Sat,9:00am - 1:00pm,,false
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,Sun,,Closed,true
Tiong Bahru,WhiteCoat Clinic 7 Yong Siak,PH,,Closed,true
Toa Payoh,Brighton Medical 83 Clinic,Mon,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:30pm - 11:00pm,,false
Toa Payoh,Brighton Medical 83 Clinic,Tues,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:30pm - 11:00pm,,false
Toa Payoh,Brighton Medical 83 Clinic,Wed,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:30pm - 11:00pm,,false
Toa Payoh,Brighton Medical 83 Clinic,Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:30pm - 11:00pm,,false
Toa Payoh,Brighton Medical 83 Clinic,Fri,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:30pm - 11:00pm,,false
Toa Payoh,Brighton Medical 83 Clinic,Sat,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:30pm - 11:00pm,,false
Toa Payoh,Brighton Medical 83 Clinic,Sun,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Toa Payoh,Brighton Medical 83 Clinic,PH,8:30am - 1:00pm | 2:00pm - 5:00pm | 6:30pm - 11:00pm,,false
Toa Payoh,Camry Medical 95 Centre,Mon,8:30am - 12:00pm | 1:00pm - 4:00pm,,false
Toa Payoh,Camry Medical 95 Centre,Tues,8:30am - 12:00pm | 1:00pm - 4:00pm,,false
Toa Payoh,Camry Medical 95 Centre,Wed,8:30am - 12:00pm | 1:00pm - 4:00pm,,false
Toa Payoh,Camry Medical 95 Centre,Thurs,8:30am - 12:00pm | 1:00pm - 4:00pm,,false
Toa Payoh,Camry Medical 95 Centre,Fri,8:30am - 12:00pm | 1:00pm - 4:00pm,,false
Toa Payoh,Camry Medical 95 Centre,Sat,8:30am - 12:00pm,,false
Toa Payoh,Camry Medical 95 Centre,Sun,,Closed,true
Toa Payoh,Camry Medical 95 Centre,PH,,Closed,true
Toa Payoh,Joyce & 178 Partners Family Clinic,Mon,8:30am - 1:00pm | 6:00pm - 8:30pm,,false
Toa Payoh,Joyce & 178 Partners Family Clinic,Tues,8:30am - 1:00pm | 6:00pm - 8:30pm,,false
Toa Payoh,Joyce & 178 Partners Family Clinic,Wed,8:30am - 1:00pm | 6:00pm - 8:30pm,,false
Toa Payoh,Joyce & 178 Partners Family Clinic,Thurs,8:30am - 1:00pm | 6:00pm - 8:30pm,,false
Toa Payoh,Joyce & 178 Partners Family Clinic,Fri,8:30am - 1:00pm,,false
Toa Payoh,Joyce & 178 Partners Family Clinic,Sat,2:00pm - 4:00pm,(Please call the clinic to confirm),false
Toa Payoh,Joyce & 178 Partners Family Clinic,Sun,,Closed,true
Toa Payoh,Joyce & 178 Partners Family Clinic,PH,,Closed,true
Toa Payoh,Finest Health 19 Medical Centre,Mon,8:30am - 12:30pm | 7:00pm - 10:00pm | 8:30am - 12:30pm,"(WhatsApp Only) Tues, Thurs, Fri & Sat:",false
Toa Payoh,Finest Health 19 Medical Centre,Wed,8:30am - 12:30pm | 7:00pm - 10:00pm | 8:30am - 12:30pm,"(WhatsApp Only) Tues, Thurs, Fri & Sat:",false
Toa Payoh,Finest Health 19 Medical Centre,Sun,,Closed,true
Toa Payoh,Finest Health 19 Medical Centre,PH,,Closed,true
Toa Payoh,Healthcare United 70 Toa,Mon,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Toa Payoh,Healthcare United 70 Toa,Tues,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Toa Payoh,Healthcare United 70 Toa,Wed,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Toa Payoh,Healthcare United 70 Toa,Thurs,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Toa Payoh,Healthcare United 70 Toa,Fri,8:00am - 1:00pm | 2:00pm - 5:00pm,,false
Toa Payoh,Healthcare United 70 Toa,Sat,,Closed,true
Toa Payoh,Healthcare United 70 Toa,Sun,8:30am - 12:30pm,,false
Toa Payoh,Healthcare United 70 Toa,PH,,Closed,true
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Mon,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Tues,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Wed,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Thurs,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Fri,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Sat,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),Sun,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 124 (Braddell Medical Clinic),PH,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),Mon,7:00am - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),Tues,7:00am - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),Wed,7:00am - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),Thurs,7:00am - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),Fri,7:00am - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),Sat,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),Sun,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 19 (Kim Keat),PH,7:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Mon,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Tues,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Wed,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Thurs,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Fri,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Sat,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),Sun,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,HeartlandHealth 66 (Toa Payoh),PH,8:00am - 1:00pm | 6:00pm - 11:00pm,,false
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),Mon,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 10:00pm | 1:00pm - 10:00pm,((WhatsApp Only) Sun:,false
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),Tues,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 10:00pm | 1:00pm - 10:00pm,((WhatsApp Only) Sun:,false
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),Wed,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 10:00pm | 1:00pm - 10:00pm,((WhatsApp Only) Sun:,false
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),Thurs,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 10:00pm | 1:00pm - 10:00pm,((WhatsApp Only) Sun:,false
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),Fri,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 10:00pm | 1:00pm - 10:00pm,((WhatsApp Only) Sun:,false
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),Sat,8:30am - 1:00pm | 2:00pm - 5:30pm | 6:00pm - 10:00pm | 1:00pm - 10:00pm,((WhatsApp Only) Sun:,false
Toa Payoh,Kingsway Medical 109 Clinic (Braddell MRT),PH,,Closed,true
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Mon,8:30am - 2:00pm | 2:30pm - 4:30pm | 6:00pm - 10:00pm,,false
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Tues,8:30am - 2:00pm | 2:30pm - 4:30pm | 6:00pm - 10:00pm,,false
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Wed,8:30am - 2:00pm | 6:00pm - 10:00pm,,false
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Thurs,8:30am - 2:00pm | 6:00pm - 10:00pm,,false
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Fri,8:30am - 2:00pm | 6:00pm - 10:00pm,,false
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Sat,8:30am - 2:00pm,,false
Toa Payoh,Family Clinic 79D (Toa Payoh Central),Sun,9:30am - 12:00pm,,false
Toa Payoh,Family Clinic 79D (Toa Payoh Central),PH,,Closed,true
Toa Payoh,Woodleigh Family Clinic,Mon,8:30am - 1:30pm | 5:30pm - 9:00pm,,false
Toa Payoh,Woodleigh Family Clinic,Tues,8:30am - 1:30pm | 5:30pm - 9:00pm,,false
Toa Payoh,Woodleigh Family Clinic,Wed,8:30am - 1:30pm | 5:30pm - 9:00pm,,false
Toa Payoh,Woodleigh Family Clinic,Thurs,8:30am - 1:30pm | 5:30pm - 9:00pm,,false
Toa Payoh,Woodleigh Family Clinic,Fri,8:30am - 1:30pm | 5:30pm - 9:00pm,,false
Toa Payoh,Woodleigh Family Clinic,Sat,8:30am - 12:30pm,,false
Toa Payoh,Woodleigh Family Clinic,Sun,8:30am - 12:30pm | 5:30pm - 9:00pm,,false
Toa Payoh,Woodleigh Family Clinic,PH,,Closed,true
Toa Payoh,Bidadari Clinic,Mon,8:30am - 12:30pm | 1:00pm - 5:00pm,,false
Toa Payoh,Bidadari Clinic,Tues,8:30am - 12:30pm | 1:00pm - 5:00pm,,false
Toa Payoh,Bidadari Clinic,Wed,8:30am - 12:30pm | 1:00pm - 5:00pm,,false
Toa Payoh,Bidadari Clinic,Thurs,8:30am - 12:30pm | 1:00pm - 5:00pm,,false
Toa Payoh,Bidadari Clinic,Fri,8:30am - 12:30pm | 1:00pm - 5:00pm,,false
Toa Payoh,Bidadari Clinic,Sat,8:30am - 12:30pm,,false
Toa Payoh,Bidadari Clinic,Sun,,Closed,true
Toa Payoh,Bidadari Clinic,PH,,Closed,true
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Mon,,24 hours,false
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Tues,,24 hours,false
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Wed,,24 hours,false
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Thurs,,24 hours,false
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Fri,,24 hours,false
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Sat,,24 hours,false
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),Sun,,24 hours,false
Toa Payoh,Unihealth 24- 178 Hours Clinic (Toa Payoh),PH,,24 hours,false
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),Mon,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),Tues,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),Wed,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),Thurs,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),Fri,8:30am - 2:00pm | 6:00pm - 9:00pm,,false
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),Sat,8:30am - 1:00pm,,false
Toa Payoh,Union Medical 148 Clinic & Surgery (Toa Payoh),PH,,Closed,true
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Mon,12:00am - 12:00am,,false
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Tues,12:00am - 12:00am,,false
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Wed,12:00am - 12:00am,,false
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Thurs,12:00am - 12:00am,,false
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Fri,12:00am - 12:00am,,false
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Sat,12:00am - 12:00am,,false
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",Sun,12:00am - 12:00am,,false
Thomson,"24-Hr Family Clinic, Thomson Medical Centre",PH,12:00am - 12:00am,,false
Woodlands,Acumed Medical Group (Woodlands),Mon,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Woodlands,Acumed Medical Group (Woodlands),Tues,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Woodlands,Acumed Medical Group (Woodlands),Wed,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Woodlands,Acumed Medical Group (Woodlands),Thurs,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Woodlands,Acumed Medical Group (Woodlands),Fri,8:30am - 1:00pm | 2:00pm - 5:00pm,,false
Woodlands,Acumed Medical Group (Woodlands),Sat,8:30am - 12:00pm,,false
Woodlands,Acumed Medical Group (Woodlands),Sun,,Closed,true
Woodlands,Acumed Medical Group (Woodlands),PH,,Closed,true
Woodlands,Aurora Clinic and Surgery,Mon,9:00am - 9:00pm,,false
Woodlands,Aurora Clinic and Surgery,Tues,9:00am - 9:00pm,,false
Woodlands,Aurora Clinic and Surgery,Wed,9:00am - 9:00pm,,false
Woodlands,Aurora Clinic and Surgery,Thurs,9:00am - 9:00pm,,false
Woodlands,Aurora Clinic and Surgery,Fri,9:00am - 9:00pm,,false
Woodlands,Aurora Clinic and Surgery,Sat,9:00am - 9:00pm,,false
Woodlands,Aurora Clinic and Surgery,Sun,9:00am - 9:00pm,,false
Woodlands,Aurora Clinic and Surgery,PH,9:00am - 9:00pm,,false
Woodlands,Banyan Clinic Pte Ltd,Mon,8:30am - 2:30pm | 5:30pm - 10:30pm,,false
Woodlands,Banyan Clinic Pte Ltd,Tues,8:30am - 2:30pm | 5:30pm - 10:30pm,,false
Woodlands,Banyan Clinic Pte Ltd,Wed,8:30am - 2:30pm | 5:30pm - 10:30pm,,false
Woodlands,Banyan Clinic Pte Ltd,Thurs,8:30am - 2:30pm | 5:30pm - 10:30pm,,false
Woodlands,Banyan Clinic Pte Ltd,Fri,8:30am - 2:30pm | 5:30pm - 10:30pm,,false
Woodlands,Banyan Clinic Pte Ltd,Sat,8:30am - 2:30pm | 5:30pm - 10:30pm,,false
Woodlands,Banyan Clinic Pte Ltd,Sun,8:30am - 2:30pm | 5:30pm - 10:30pm,,false
Woodlands,Banyan Clinic Pte Ltd,PH,,Closed,true
Woodlands,Caring Medical Clinic Woodlands,Mon,8:30am - 1:30pm,,false
Woodlands,Caring Medical Clinic Woodlands,Tues,8:30am - 1:30pm,,false
Woodlands,Caring Medical Clinic Woodlands,Wed,8:30am - 1:30pm,,false
Woodlands,Caring Medical Clinic Woodlands,Thurs,8:30am - 1:30pm,,false
Woodlands,Caring Medical Clinic Woodlands,Fri,8:30am - 1:30pm,,false
Woodlands,Caring Medical Clinic Woodlands,Sat,8:30am - 12:30pm,,false
Woodlands,Caring Medical Clinic Woodlands,Sun,8:30am - 12:30pm | 6:00pm - 9:00pm,,false
Woodlands,Caring Medical Clinic Woodlands,PH,,Closed,true
Woodlands,Doctors Clinic and Surgery,Mon,8:30am - 12:00pm | 2:00pm - 4:30pm | 6:30pm - 9:00pm,,false
Woodlands,Doctors Clinic and Surgery,Tues,8:30am - 12:00pm | 2:00pm - 4:30pm | 6:30pm - 9:00pm,,false
Woodlands,Doctors Clinic and Surgery,Wed,8:30am - 12:00pm | 2:00pm - 4:30pm | 6:30pm - 9:00pm,,false
Woodlands,Doctors Clinic and Surgery,Thurs,8:30am - 12:00pm | 2:00pm - 4:30pm | 6:30pm - 9:00pm,,false
Woodlands,Doctors Clinic and Surgery,Fri,8:30am - 12:00pm | 2:00pm - 4:30pm | 6:30pm - 9:00pm,,false
Woodlands,Doctors Clinic and Surgery,Sat,8:30am - 12:00pm,,false
Woodlands,Doctors Clinic and Surgery,Sun,8:30am - 12:00pm,,false
Woodlands,Doctors Clinic and Surgery,PH,,Closed,true
Woodlands,Medical & Paincare Marsiling,Mon,8:00am - 12:30pm | 1:30pm - 4:30pm | 7:00pm - 9:00pm,,false
